Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Outstanding_Debt
14422.22,2,26,1325.68
14422.22,2,24,1325.68
14422.22,2,26,1325.68
30637.13,3,0,414.36
122835.52,3,15,493.99
122835.52,3,14,493.99
122835.52,3,15,493.99
88574.43000000002,1,0,1451.63
88574.43000000002,1,9,1451.63
88574.43000000002,1,8,1451.63
88574.43000000002,1,9,1451.63
88574.43000000002,1,8,1451.63
54904.1,2,18,737.62
54904.1,2,18,737.62
54904.1,2,18,737.62
54904.1,2,18,737.62
54904.1,2,16,737.62
54904.1,2,15,737.62
14956.12,2,0,851.44
14956.12,2,3,851.44
14956.12,2,4,851.44
14956.12,2,2,851.44
14956.12,2,6,851.44
36943.76,3,5,1123.0
36943.76,3,5,1123.0
19344.27,1,11,861.19
19344.27,1,15,861.19
19344.27,1,14,861.19
19344.27,1,13,861.19
19344.27,1,13,861.19
26420.21,1,0,289.24
26420.21,1,15,289.24
26420.21,1,12,289.24
20770.6,3,15,167.61
20770.6,3,10,167.61
107242.64,1,12,258.85
107242.64,1,9,258.85
107242.64,1,12,258.85
107242.64,1,0,258.85
107242.64,1,0,258.85
107242.64,1,0,258.85
29269.81,2,11,504.78
29269.81,2,15,504.78
29269.81,2,14,504.78
40671.27,3,3,467.7
40671.27,3,3,467.7
40671.27,3,2,467.7
37107.79,0,0,86.55
37107.79,0,0,86.55
37107.79,0,4,86.55
37107.79,0,4,86.55
37107.79,0,4,86.55
35572.08,4,12,1078.33
35572.08,4,13,1078.33
35572.08,4,12,1078.33
35572.08,4,12,1078.33
15915.045,3,14,810.26
15915.045,3,14,810.26
15915.045,3,12,810.26
15915.045,3,14,810.26
15915.045,3,12,810.26
15915.045,3,11,810.26
15915.045,3,0,810.26
59227.68,2,18,1277.25
23414.76,2,20,370.32
23414.76,2,20,370.32
23414.76,2,19,370.32
23414.76,2,15,370.32
23414.76,2,0,370.32
26175.31,0,7,601.78
26175.31,0,8,601.78
26175.31,0,8,601.78
26175.31,0,9,601.78
16367.605,4,3,996.4
16367.605,4,3,996.4
16367.605,4,6,996.4
26805.85,5,13,1434.01
26805.85,5,13,1434.01
26805.85,5,13,1434.01
26805.85,5,13,1434.01
26805.85,5,13,1434.01
26805.85,5,13,1434.01
31061.8,4,9,157.62
31061.8,4,8,157.62
31061.8,4,6,157.62
46449.98,3,16,1164.35
46449.98,3,18,1164.35
46449.98,3,18,1164.35
46449.98,3,18,1164.35
46449.98,3,18,1164.35
46449.98,3,18,1164.35
40113.08,4,2,25.78
40113.08,4,3,25.78
40113.08,4,0,25.78
43457.34,4,17,1356.89
43457.34,4,17,1356.89
39379.07,0,11,711.58
39379.07,0,11,711.58
39379.07,0,11,711.58
39379.07,0,0,711.58
155700.32,0,8,988.95
155700.32,0,5,988.95
155700.32,0,5,988.95
69984.72,3,10,906.31
69984.72,3,7,906.31
69984.72,3,10,906.31
69984.72,3,11,906.31
69984.72,3,13,906.31
77380.48,0,2,486.34
77380.48,0,0,486.34
77380.48,0,0,486.34
69362.92,2,9,1042.95
69362.92,2,9,1042.95
69362.92,2,6,1042.95
69362.92,2,9,1042.95
85742.81999999999,2,0,1253.52
55115.26,0,0,134.87
55115.26,0,16,134.87
55115.26,0,16,134.87
55115.26,0,15,134.87
34271.96,3,19,839.04
34271.96,3,20,839.04
34271.96,3,19,839.04
31819.53,0,926,529.01
31819.53,0,12,529.01
31819.53,0,14,529.01
31819.53,0,0,529.01
31819.53,0,15,529.01
31819.53,0,12,529.01
45749.06,4,0,443.19
45749.06,4,11,443.19
45749.06,4,0,443.19
45749.06,4,8,443.19
144469.36,1,0,361.73
144469.36,1,0,361.73
144469.36,1,2,361.73
144469.36,1,0,361.73
56062.22,6,13,186.61
56062.22,6,13,186.61
56062.22,6,13,186.61
56062.22,6,13,186.61
56062.22,6,14,186.61
18341.47,0,6,1300.64
18341.47,0,6,1300.64
18341.47,0,0,1300.64
18341.47,0,9,1300.64
18341.47,0,6,1300.64
35908.74,2,17,613.93
35908.74,2,17,613.93
35908.74,2,17,613.93
35908.74,2,17,613.93
35908.74,2,17,613.93
35908.74,2,0,613.93
40276.27,3,8,786.37
40276.27,3,11,786.37
40276.27,3,14,786.37
40276.27,3,11,786.37
19998.6,0,12,838.71
19998.6,0,12,838.71
10977.79,0,14,1457.57
10977.79,0,15,1457.57
10977.79,0,14,1457.57
10977.79,0,15,1457.57
10977.79,0,15,1457.57
42150.69,1,11,1013.95
42150.69,1,11,1013.95
42150.69,1,11,1013.95
42150.69,1,8,1013.95
42150.69,1,11,1013.95
40976.22,3,10,1332.82
40976.22,3,10,1332.82
40976.22,3,12,1332.82
40976.22,3,10,1332.82
40976.22,3,10,1332.82
32390.15,0,17,596.56
32390.15,0,15,596.56
32390.15,0,17,596.56
32390.15,0,15,596.56
116897.68,1,11,742.09
116897.68,1,11,742.09
116897.68,1,11,742.09
116897.68,1,11,742.09
116897.68,1,12,742.09
116897.68,1,11,742.09
116897.68,1,11,742.09
37443.13,0,1,843.53
37443.13,0,0,843.53
37443.13,0,0,843.53
37443.13,0,0,843.53
37443.13,0,0,843.53
82410.12,1,11,587.66
82410.12,1,13,587.66
82410.12,1,11,587.66
120696.88,0,8,489.04
120696.88,0,10,489.04
120696.88,0,8,489.04
120696.88,0,8,489.04
120696.88,0,8,489.04
39189.92,1,9,1365.66
39189.92,1,9,1365.66
39189.92,1,8,1365.66
39189.92,1,9,1365.66
44744.0,0,11,761.54
15497.02,2,14,1180.56
15497.02,2,14,1180.56
15497.02,2,14,1180.56
15497.02,2,14,1180.56
15497.02,2,0,1180.56
30619.73,2,18,1096.02
30619.73,2,16,1096.02
30619.73,2,18,1096.02
79621.26,3,11,1376.01
79621.26,3,0,1376.01
79621.26,3,12,1376.01
20914.47,2,13,1360.66
20914.47,2,13,1360.66
20914.47,2,12,1360.66
20914.47,2,13,1360.66
20914.47,2,13,1360.66
21678911.0,3,9,1286.59
19807.545,3,0,1286.59
19807.545,3,8,1286.59
19807.545,3,8,1286.59
19807.545,3,8,1286.59
19807.545,3,8,1286.59
36875.14,4,16,473.6
36875.14,4,16,473.6
36875.14,4,16,473.6
20922.34,3,13,363.49
20922.34,3,13,363.49
20922.34,3,13,363.49
20922.34,3,15,363.49
20922.34,3,13,363.49
113040.28,1,8,10.77
113040.28,1,8,10.77
113040.28,1,8,10.77
113040.28,1,8,10.77
113040.28,1,10,10.77
113040.28,1,9,10.77
166621.84,0,10,501.21
166621.84,0,8,501.21
105774.57,2,8,582.13
105774.57,2,11,582.13
105774.57,2,11,582.13
19827.36,1,10,282.29
19827.36,1,11,282.29
19827.36,1,10,282.29
19827.36,1,10,282.29
41442.4,4,6,419.05
41442.4,4,6,419.05
41442.4,4,0,419.05
41442.4,4,0,419.05
35751.93,0,2,380.52
7448.78,2,17,1362.72
86032.17,3,1,1177.47
86032.17,3,2,1177.47
86032.17,3,2,1177.47
86032.17,3,0,1177.47
86032.17,3,0,1177.47
7467.86,2,11,1379.19
29394.88,0,17,519.81
29394.88,0,17,519.81
29394.88,0,14,519.81
29394.88,0,19,519.81
29394.88,0,17,519.81
35033.33,4,14,1319.63
35033.33,4,14,1319.63
70590.98,2,1,258.33
70590.98,2,3,258.33
70590.98,2,3,258.33
70590.98,2,3,258.33
83340.98,1,1,943.78
83340.98,1,1,943.78
83340.98,1,0,943.78
83340.98,1,1,943.78
83340.98,1,3763,943.78
53052.2,2,9,434.25
53052.2,2,9,434.25
15874.01,0,6,1173.38
15874.01,0,0,1173.38
15874.01,0,6,1173.38
38480.95,0,5,1208.71
38480.95,0,5,1208.71
38480.95,0,5,1208.71
38480.95,0,3,1208.71
17481.785,2,19,1148.28
17481.785,2,19,1148.28
36048.08,2,12,571.06
36048.08,2,12,571.06
36048.08,2,12,571.06
36048.08,2,12,571.06
36048.08,2,12,571.06
14243.975,2,10,1480.12
14243.975,2,10,1480.12
14243.975,2,10,1480.12
14243.975,2,10,1480.12
14243.975,2,13,1480.12
43570.6,4,18,1032.79
43570.6,4,16,1032.79
43570.6,4,17,1032.79
43570.6,4,778,1032.79
43570.6,4,15,1032.79
30807.57,4,5,708.2
30807.57,4,5,708.2
30807.57,4,5,708.2
30807.57,4,5,708.2
74193.7,0,7,228.53
74193.7,0,6,228.53
74193.7,0,6,228.53
74193.7,0,6,228.53
53878.98,2,18,1119.16
53878.98,2,18,1119.16
53878.98,2,17,1119.16
44801.72,1,7,156.08
44801.72,1,13,156.08
44801.72,1,8,156.08
44801.72,1,9,156.08
29465.73,0,2,1171.28
29465.73,0,4,1171.28
29465.73,0,0,1171.28
29465.73,0,2,1171.28
29465.73,0,2,1171.28
29465.73,0,2,1171.28
36122.51,1,14,893.3
36122.51,1,14,893.3
36122.51,1,14,893.3
28649.99,3,20,1412.93
28649.99,3,20,1412.93
28649.99,3,17,1412.93
28649.99,3,20,1412.93
78858.4,2,17,1173.81
78858.4,2,20,1173.81
78858.4,2,18,1173.81
78858.4,2,0,1173.81
14128.68,2,18,314.56
14128.68,2,19,314.56
14128.68,2,20,314.56
14128.68,2,18,314.56
14128.68,2,18,314.56
11650.835,4,12,362.4
11650.835,4,0,362.4
11650.835,4,12,362.4
43508.74,2,13,54.17
43508.74,2,10,54.17
43508.74,2,0,54.17
43508.74,2,10,54.17
51796.84,0,0,387.9
51796.84,0,21,387.9
51796.84,0,20,387.9
63023.18,4,10,1307.67
63023.18,4,8,1307.67
63023.18,4,10,1307.67
63023.18,4,10,1307.67
63023.18,4,10,1307.67
51034.12,2,20,1350.85
51034.12,2,20,1350.85
51034.12,2,20,1350.85
51034.12,2,17,1350.85
51034.12,2,23,1350.85
21270.79,4,11,782.15
21270.79,4,0,782.15
21270.79,4,8,782.15
15811.83,6,13,171.8
15811.83,6,13,171.8
15811.83,6,13,171.8
15811.83,6,13,171.8
15811.83,6,16,171.8
38104.04,2,2,735.58
38104.04,2,4,735.58
38104.04,2,4,735.58
14433.725,3,16,33.79
14433.725,3,16,33.79
14433.725,3,15,33.79
14433.725,3,16,33.79
14433.725,3,16,33.79
15508.05,1,14,597.13
15508.05,1,0,597.13
15508.05,1,12,597.13
15508.05,1,15,597.13
15508.05,1,9,597.13
15508.05,1,12,597.13
15508.05,1,12,597.13
19243.32,4,11,1350.28
19243.32,4,9,1350.28
19243.32,4,12,1350.28
19243.32,4,12,1350.28
19243.32,4,11,1350.28
46407.58,2,17,952.39
46407.58,2,18,952.39
46407.58,2,0,952.39
46407.58,2,18,952.39
87474.24,0,10,797.03
87474.24,0,10,797.03
87474.24,0,7,797.03
87474.24,0,10,797.03
113368.23,0,11,488.13
113368.23,0,0,488.13
113368.23,0,11,488.13
118236.03,0,2,699.62
118236.03,0,2,699.62
118236.03,0,2,699.62
118236.03,0,2,699.62
79298.96,1,16,804.92
79298.96,1,16,804.92
79298.96,1,14,804.92
79298.96,1,16,804.92
79298.96,1,13,804.92
79298.96,1,17,804.92
109782.32,2,10,426.4
109782.32,2,10,426.4
109782.32,2,0,426.4
109782.32,2,10,426.4
109782.32,2,9,426.4
109782.32,2,9,426.4
88380.16,3,19,124.29
88380.16,3,0,124.29
88380.16,3,22,124.29
88380.16,3,19,124.29
87692.85,4,2,1352.22
87692.85,4,5,1352.22
87692.85,4,5,1352.22
87692.85,4,5,1352.22
87692.85,4,5,1352.22
11810.515,2,14,619.5
11810.515,2,13,619.5
11810.515,2,13,619.5
11810.515,2,13,619.5
78059.36,1,13,1220.42
78059.36,1,8,1220.42
78059.36,1,11,1220.42
78059.36,1,13,1220.42
78059.36,1,11,1220.42
78059.36,1,0,1220.42
78059.36,1,10,1220.42
21671.53,2,13,1420.13
21671.53,2,13,1420.13
21671.53,2,13,1420.13
21671.53,2,13,1420.13
65214.96,0,9,341.02
98495.8,1,8,1362.58
98495.8,1,8,1362.58
98495.8,1,10,1362.58
98495.8,1,6,1362.58
98495.8,1,5,1362.58
98495.8,1,5,1362.58
44454.07,0,7,576.84
44454.07,0,11,576.84
21017.01,1,6,116.3
21017.01,1,0,116.3
21017.01,1,7,116.3
17353657.0,1,10,116.3
87318.06,1,11,134.94
87318.06,1,11,134.94
87318.06,1,11,134.94
87318.06,1,14,134.94
87318.06,1,0,134.94
10394.805,1,0,139.11
10394.805,1,17,139.11
10394.805,1,16,139.11
10394.805,1,17,139.11
18983.07,0,5,1008.2
18983.07,0,7,1008.2
18983.07,0,5,1008.2
18983.07,0,5,1008.2
18983.07,0,5,1008.2
81367.12,2,13,1039.7
81367.12,2,13,1039.7
81367.12,2,13,1039.7
81367.12,2,10,1039.7
81367.12,2,13,1039.7
15923.295,2,12,1480.54
15923.295,2,14,1480.54
15923.295,2,13,1480.54
130523.64,1,9,481.33
130523.64,1,6,481.33
93666.33,3,7,362.04
13004618.0,3,9,362.04
93666.33,3,7,362.04
93666.33,3,8,362.04
93666.33,3,5,362.04
93666.33,3,9,362.04
25608.99,3,17,238.44
25608.99,3,18,238.44
25608.99,3,18,238.44
25608.99,3,18,238.44
80756.36,3,0,1356.82
80756.36,3,4,1356.82
80756.36,3,2,1356.82
80756.36,3,4,1356.82
80756.36,3,4,1356.82
27339.81,1,14,1342.51
27339.81,1,14,1342.51
125062.92,1,0,1424.96
125062.92,1,7,1424.96
125062.92,1,2621,1424.96
125062.92,1,9,1424.96
125062.92,1,8,1424.96
125062.92,1,8,1424.96
89126.25,2,19,631.58
89126.25,2,19,631.58
89126.25,2,662,631.58
89126.25,2,19,631.58
89126.25,2,19,631.58
89531.94,1,14,1471.5
89531.94,1,16,1471.5
89531.94,1,13,1471.5
89531.94,1,13,1471.5
16128.395,3,14,1212.99
16128.395,3,14,1212.99
16128.395,3,14,1212.99
16128.395,3,14,1212.99
7252.065,3,25,1345.66
7252.065,3,25,1345.66
7252.065,3,25,1345.66
15603.415,3,0,783.82
15603.415,3,0,783.82
15603.415,3,1,783.82
21803242.0,3,2,783.82
15603.415,3,2,783.82
73543.18,0,12,1090.21
73543.18,0,12,1090.21
73543.18,0,14,1090.21
73543.18,0,12,1090.21
73543.18,0,12,1090.21
73543.18,0,12,1090.21
17680.69,4,12,887.98
17680.69,4,12,887.98
17680.69,4,12,887.98
17680.69,4,12,887.98
17680.69,4,12,887.98
17680.69,4,12,887.98
52487.14,3,16,1132.46
52487.14,3,20,1132.46
52487.14,3,18,1132.46
66823.88,0,10,1107.66
66823.88,0,10,1107.66
66823.88,0,10,1107.66
66823.88,0,13,1107.66
35611.71,0,9,1092.47
35611.71,0,10,1092.47
35611.71,0,175,1092.47
14656.405,5,20,1328.53
14656.405,5,20,1328.53
14656.405,5,20,1328.53
14656.405,5,20,1328.53
14656.405,5,20,1328.53
32466.18,7,17,1339.97
32466.18,7,17,1339.97
32466.18,7,17,1339.97
32466.18,7,16,1339.97
97787.46,3,11,1122.78
97787.46,3,11,1122.78
97787.46,3,0,1122.78
97787.46,3,13,1122.78
97787.46,3,11,1122.78
72817.88,1,18,717.37
72817.88,1,18,717.37
72817.88,1,21,717.37
72817.88,1,18,717.37
72817.88,1,21,717.37
7377.215,7,24,1418.65
7377.215,7,22,1418.65
7377.215,7,22,1418.65
7377.215,7,22,1418.65
66377.52,4,20,1450.51
66377.52,4,20,1450.51
66377.52,4,17,1450.51
66377.52,4,21,1450.51
66377.52,4,20,1450.51
11713.625,1,11,241.98
11713.625,1,0,241.98
11713.625,1,11,241.98
11713.625,1,11,241.98
27706.71,3,9,204.35
27706.71,3,11,204.35
27706.71,3,11,204.35
27706.71,3,9,204.35
63824.06999999999,1,8,190.26
63824.06999999999,1,8,190.26
34361.32,3,13,654.33
34361.32,3,14,654.33
34361.32,3,12,654.33
34361.32,3,0,654.33
34361.32,3,13,654.33
34361.32,3,13,654.33
10690.96,3,9,260.75
10690.96,3,9,260.75
10690.96,3,0,260.75
19656.51,4,17,786.15
19656.51,4,17,786.15
19656.51,4,16,786.15
19656.51,4,17,786.15
19656.51,4,16,786.15
19656.51,4,17,786.15
19656.51,4,20,786.15
35650.02,2,19,770.37
35650.02,2,19,770.37
35650.02,2,19,770.37
35650.02,2,22,770.37
35650.02,2,19,770.37
35650.02,2,17,770.37
70137.0,1,8,1416.96
70137.0,1,8,1416.96
70137.0,1,7,1416.96
70137.0,1,8,1416.96
36539.18,0,1,15.03
36539.18,0,1,15.03
36539.18,0,3,15.03
36539.18,0,1,15.03
36539.18,0,1,15.03
79649.31,3,14,821.35
79649.31,3,14,821.35
79649.31,3,17,821.35
35413.43,3,12,381.28
35413.43,3,12,381.28
35413.43,3,12,381.28
35413.43,3,12,381.28
35413.43,3,13,381.28
35413.43,3,9,381.28
35413.43,3,12,381.28
35413.43,3,12,381.28
32507.76,3,16,384.04
32507.76,3,11,384.04
32507.76,3,14,384.04
32507.76,3,12,384.04
35469.72,0,0,1266.34
35469.72,0,13,1266.34
35469.72,0,16,1266.34
35469.72,0,13,1266.34
33475.63,0,16,666.72
33475.63,0,13,666.72
33475.63,0,16,666.72
33475.63,0,16,666.72
125788.8,1,162,1454.08
125788.8,1,11,1454.08
125788.8,1,9,1454.08
52395.84,4,18,774.35
52395.84,4,18,774.35
52395.84,4,18,774.35
52395.84,4,18,774.35
52395.84,4,18,774.35
32486.64,3,10,242.96
32486.64,3,10,242.96
32486.64,3,0,242.96
32486.64,3,10,242.96
23336.97,1,19,276.17
23336.97,1,19,276.17
23336.97,1,18,276.17
23336.97,1,21,276.17
113637.69,2,8,23.94
113637.69,2,8,23.94
113637.69,2,10,23.94
132895.5,2,3,1327.87
132895.5,2,3,1327.87
132895.5,2,3,1327.87
132895.5,2,5,1327.87
9743.51,2,19,142.19
20934.49,7,16,637.11
20934.49,7,14,637.11
36446.72,3,17,1367.36
36446.72,3,18,1367.36
36446.72,3,17,1367.36
44611.39,1,4,841.62
44611.39,1,4,841.62
44611.39,1,7,841.62
44611.39,1,4,841.62
44611.39,1,4,841.62
11911.715,6,17,1147.49
11911.715,6,17,1147.49
11911.715,6,17,1147.49
11911.715,6,20,1147.49
11911.715,6,20,1147.49
17818.53,2,9,1452.64
17818.53,2,9,1452.64
17818.53,2,9,1452.64
17818.53,2,6,1452.64
84845.48,3,10,5.28
84845.48,3,11,5.28
84845.48,3,10,5.28
84120.45000000001,3,1,1317.56
84120.45000000001,3,1,1317.56
58510.3,0,11,984.82
58510.3,0,8,984.82
58510.3,0,11,984.82
58510.3,0,11,984.82
129903.0,2,8,585.74
129903.0,2,8,585.74
129903.0,2,8,585.74
129903.0,2,8,585.74
129903.0,2,8,585.74
16579.55,2,12,1467.16
16579.55,2,12,1467.16
16579.55,2,12,1467.16
16579.55,2,12,1467.16
16579.55,2,12,1467.16
88275.18000000002,2,8,141.75
88275.18000000002,2,7,141.75
88275.18000000002,2,6,141.75
88275.18000000002,2,0,141.75
31104.32,1,11,1354.0
31104.32,1,11,1354.0
31104.32,1,11,1354.0
31104.32,1,14,1354.0
14027.195,3,0,1462.95
14027.195,3,0,1462.95
14027.195,3,11,1462.95
14027.195,3,11,1462.95
14399044.0,3,11,1462.95
31866.94,0,6,879.74
31866.94,0,6,879.74
31866.94,0,6,879.74
31866.94,0,6,879.74
22713.82,2,13,1410.54
22713.82,2,13,1410.54
22713.82,2,13,1410.54
22713.82,2,13,1410.54
22713.82,2,15,1410.54
93293.13,4,11,1448.6
93293.13,4,0,1448.6
93293.13,4,10,1448.6
93293.13,4,10,1448.6
131091.6,0,18,815.12
131091.6,0,19,815.12
131091.6,0,17,815.12
16674.01,1,4,1471.88
16674.01,1,7,1471.88
16674.01,1,9,1471.88
16674.01,1,7,1471.88
16674.01,1,7,1471.88
16674.01,1,7,1471.88
15710.265,1,17,1012.23
15710.265,1,19,1012.23
15710.265,1,14,1012.23
15710.265,1,17,1012.23
64692.9,0,9,1267.96
64692.9,0,10,1267.96
36863.79,6,0,441.29
16740.095,2,9,218.19
44608.21,0,13,648.02
44608.21,0,10,648.02
44608.21,0,12,648.02
35093.6,0,8,916.22
35093.6,0,8,916.22
35093.6,0,8,916.22
35093.6,0,0,916.22
17060.705,4,8,268.81
17060.705,4,5,268.81
17060.705,4,8,268.81
17060.705,4,0,268.81
39459.88,2,0,1253.88
39459.88,2,0,1253.88
39459.88,2,0,1253.88
39459.88,2,0,1253.88
169481.08,2,9,645.14
169481.08,2,12,645.14
169481.08,2,14,645.14
169481.08,2,0,645.14
60663.0,1,20,846.68
3291319.0,1,17,846.68
60663.0,1,17,846.68
14198.91,6,18,603.87
14198.91,6,0,603.87
14198.91,6,18,603.87
14198.91,6,18,603.87
26520.9,4,15,1182.19
26520.9,4,12,1182.19
26520.9,4,12,1182.19
157156.8,0,7,1375.8
157156.8,0,7,1375.8
157156.8,0,7,1375.8
157156.8,0,7,1375.8
157156.8,0,5,1375.8
157156.8,0,10,1375.8
61970.81999999999,1,10,636.65
61970.81999999999,1,3355,636.65
61970.81999999999,1,0,636.65
61970.81999999999,1,0,636.65
26775.49,1,19,1082.13
26775.49,1,19,1082.13
26775.49,1,19,1082.13
8651183.0,5,14,1284.84
39431.65,1,1,1392.78
39431.65,1,1,1392.78
39431.65,1,0,1392.78
39431.65,1,1,1392.78
34366.0,2,9,701.41
34366.0,2,11,701.41
34366.0,2,11,701.41
34366.0,2,11,701.41
20851.59,1,15,1195.06
20851.59,1,13,1195.06
20851.59,1,15,1195.06
20851.59,1,15,1195.06
85553.97,2,0,180.95
85553.97,2,0,180.95
85553.97,2,0,180.95
85553.97,2,0,180.95
85553.97,2,2,180.95
36990.53,3,4,147.75
36990.53,3,4,147.75
36990.53,3,5,147.75
36990.53,3,4,147.75
36990.53,3,1,147.75
14219.345,4,0,172.94
14219.345,4,16,172.94
131760.3,0,6,262.48
131760.3,0,6,262.48
131760.3,0,6,262.48
131760.3,0,8,262.48
131760.3,0,6,262.48
131760.3,0,6,262.48
59343.12,0,12,9.32
59343.12,0,12,9.32
59343.12,0,12,9.32
59343.12,0,12,9.32
59343.12,0,12,9.32
59343.12,0,11,9.32
59343.12,0,12,9.32
11527.375,0,19,1351.42
11527.375,0,19,1351.42
11527.375,0,19,1351.42
11527.375,0,21,1351.42
11527.375,0,19,1351.42
11527.375,0,17,1351.42
32387.94,0,8,565.34
32387.94,0,7,565.34
32387.94,0,8,565.34
32387.94,0,6,565.34
32387.94,0,9,565.34
27226.38,2,18,1153.62
27226.38,2,18,1153.62
27226.38,2,18,1153.62
27226.38,2,18,1153.62
27226.38,2,18,1153.62
86097.54000000001,2,5,10.29
86097.54000000001,2,0,10.29
86097.54000000001,2,6,10.29
86097.54000000001,2,5,10.29
86097.54000000001,2,3,10.29
81430.32,1,18,794.73
81430.32,1,18,794.73
81430.32,1,21,794.73
81430.32,1,18,794.73
93373.68,2,16,1067.59
93373.68,2,16,1067.59
93373.68,2,16,1067.59
17168.925,2,8,708.27
17168.925,2,13,708.27
17168.925,2,10,708.27
17168.925,2,10,708.27
17168.925,2,9,708.27
23646.08,6,0,1388.59
23646.08,6,12,1388.59
23646.08,6,13,1388.59
108073.68,0,12,1323.25
108073.68,0,14,1323.25
108073.68,0,14,1323.25
108073.68,0,14,1323.25
13056.35,1,15,562.05
13056.35,1,14,562.05
13056.35,1,13,562.05
13056.35,1,15,562.05
41995.64,4,11,1072.63
41995.64,4,11,1072.63
41995.64,4,12,1072.63
41995.64,4,11,1072.63
41995.64,4,10,1072.63
20287.13,0,15,19.94
20287.13,0,13,19.94
16776.02,4,19,244.46
16776.02,4,19,244.46
16776.02,4,19,244.46
16776.02,4,21,244.46
16776.02,4,19,244.46
27881.32,3,10,1264.51
27881.32,3,8,1264.51
27881.32,3,11,1264.51
27881.32,3,14,1264.51
27881.32,3,11,1264.51
15258.95,0,5,1075.37
15258.95,0,5,1075.37
15258.95,0,6,1075.37
15258.95,0,5,1075.37
9598.38,2,7,878.44
9598.38,2,6,878.44
9598.38,2,8,878.44
9598.38,2,8,878.44
21206.48,0,14,231.87
21206.48,0,15,231.87
21206.48,0,12,231.87
13347.835,2,19,536.5
13347.835,2,19,536.5
13347.835,2,18,536.5
13347.835,2,19,536.5
13347.835,2,19,536.5
31902.65,1,18,413.34
31902.65,1,20,413.34
31902.65,1,17,413.34
31902.65,1,18,413.34
31902.65,1,18,413.34
15341.895,1,12,1152.71
15341.895,1,8,1152.71
15341.895,1,10,1152.71
15341.895,1,10,1152.71
21834.84,3,10,597.77
21834.84,3,10,597.77
21834.84,3,2274,597.77
72050.92,2,7,297.94
72050.92,2,10,297.94
72050.92,2,9,297.94
72050.92,2,5,297.94
72050.92,2,7,297.94
72050.92,2,7,297.94
107118.96,3,10,1049.33
107118.96,3,8,1049.33
107118.96,3,9,1049.33
107118.96,3,9,1049.33
107118.96,3,8,1049.33
113630.4,0,10,115.38
113630.4,0,8,115.38
113630.4,0,6,115.38
113630.4,0,8,115.38
113630.4,0,8,115.38
18524.985,3,5,463.93
18524.985,3,3,463.93
18524.985,3,0,463.93
18524.985,3,7,463.93
18524.985,3,5,463.93
18524.985,3,5,463.93
23107.74,1,20,859.23
121151.4,2,7,42.69
121151.4,2,8,42.69
121151.4,2,7,42.69
121151.4,2,6,42.69
121151.4,2,9,42.69
121151.4,2,7,42.69
33768.35,2,9,535.64
33768.35,2,9,535.64
33768.35,2,9,535.64
123181.16,0,10,877.78
123181.16,0,11,877.78
123181.16,0,8,877.78
123181.16,0,10,877.78
65312.73,1,20,466.4
65312.73,1,20,466.4
65312.73,1,0,466.4
65312.73,1,20,466.4
33683.95,4,17,1390.77
33683.95,4,12,1390.77
33683.95,4,17,1390.77
33683.95,4,15,1390.77
22308.01,3,9,1228.86
22308.01,3,6,1228.86
22308.01,3,9,1228.86
22308.01,3,9,1228.86
1724659.0,3,9,1228.86
52210.26,1,13,1276.23
52210.26,1,15,1276.23
52210.26,1,15,1276.23
52210.26,1,13,1276.23
32228.67,4,10,940.36
32228.67,4,7,940.36
32228.67,4,8,940.36
32228.67,4,10,940.36
32228.67,4,10,940.36
32228.67,4,10,940.36
108312.64,2,0,787.15
108312.64,2,18,787.15
108312.64,2,21,787.15
108312.64,2,15,787.15
108312.64,2,18,787.15
108312.64,2,16,787.15
64964.10000000001,0,17,896.63
64964.10000000001,0,0,896.63
64964.10000000001,0,19,896.63
64964.10000000001,0,19,896.63
64964.10000000001,0,19,896.63
64964.10000000001,0,19,896.63
15706.805,2,6,282.44
15706.805,2,6,282.44
15706.805,2,6,282.44
15706.805,2,6,282.44
15706.805,2,0,282.44
43983.52,4,1,690.43
43983.52,4,0,690.43
43983.52,4,0,690.43
43983.52,4,0,690.43
121179.4,3,12,1399.72
121179.4,3,12,1399.72
121179.4,3,13,1399.72
121179.4,3,9,1399.72
34676.0,4,0,138.3
34676.0,4,17,138.3
34676.0,4,16,138.3
34676.0,4,14,138.3
34676.0,4,16,138.3
20434.15,4,14,1393.23
